Number,AreaName,Name,NomkV,Vpu,kV,Vangle,LoadMW,LoadMvar,GenMW,GenMvar,ShuntMvar,ActG,ActB,AreaNumber,ZoneName,ZoneNumber,Substation Longitude,Substation Latitude
72853,Coast,BAYTOWN 3 3,13.2,1.0204,13.469,-27.37,,,21.22,0.0,,0,0,7,East Houston,4,-94.992237,29.74407783
72863,Coast,BAYTOWN 3 4,13.2,1.02052,13.471,-26.01,,,21.22,0.0,,0,0,7,East Houston,4,-94.992237,29.74282754
72873,Coast,BAYTOWN 3 5,13.2,1.0203,13.468,-26.33,,,21.22,0.0,,0,0,7,East Houston,4,-94.992237,29.74157724
72883,Coast,BAYTOWN 3 6,13.2,1.0205,13.471,-26.19,,,21.22,0.0,,0,0,7,East Houston,4,-94.992237,29.74032692
72893,Coast,BAYTOWN 3 7,13.2,1.02051,13.471,-26.76,,,42.45,0.0,,0,0,7,East Houston,4,-94.992237,29.73907658
72903,Coast,SPRING 6 0,115.0,0.98097,112.812,-41.54,63.77,18.07,,,,0,0,7,Spring,5,-95.513464,30.11969136
72913,Coast,HUMBLE 2 0,115.0,0.97194,111.773,-41.05,101.91,28.88,,,,0,0,7,Spring,5,-95.282617,30.0129369
72923,Coast,HOUSTON 69 0,115.0,0.99706,114.662,-38.07,94.1,26.66,,,,0,0,7,Spring,5,-95.492458,29.94912419
72933,Coast,SANTA FE 2 0,115.0,0.99931,114.921,-35.12,15.94,4.52,,,,0,0,7,Galveston,2,-95.127478,29.36070297
72943,Coast,PORT BOLIVAR 0,115.0,1.02,117.3,-33.03,7.25,2.05,,,22.85,0,0,7,East Houston,4,-94.511121,29.49589968
72953,Coast,HOUSTON 42 0,115.0,0.98382,113.139,-40.02,104.37,29.57,,,,0,0,7,Spring,5,-95.396607,29.99368396
72963,Coast,HOUSTON 85 0,115.0,0.97953,112.646,-40.61,93.84,26.59,,,,0,0,7,Houston,3,-95.599437,29.77234329
72973,Coast,HOUSTON 50 0,115.0,0.98285,113.027,-38.53,93.77,26.57,,,,0,0,7,Houston,3,-95.429289,29.63078637
72983,Coast,HOUSTON 62 0,115.0,0.98581,113.369,-39.81,101.23,28.68,,,,0,0,7,Houston,3,-95.470809,29.82440242
72993,Coast,EAGLE LAKE 0,115.0,0.98618,113.41,-37.41,18.4,5.21,,,,0,0,7,Bay City,1,-96.375508,29.38803723
73003,Coast,CONROE 2 0,115.0,1.02,117.3,-42.06,54.35,15.4,,,189.58,0,0,7,Spring,5,-95.335211,30.21749793
73013,Coast,WEBSTER 0,115.0,0.98493,113.267,-36.64,69.18,19.6,,,,0,0,7,East Houston,4,-95.1325,29.53488143
73023,Coast,SWEENY 0,115.0,1.00233,115.268,-31.29,24.43,6.92,,,,0,0,7,Bay City,1,-95.725948,28.92364057
73033,Coast,BLESSING 0,115.0,1.00946,116.087,-34.28,6.49,1.84,,,,0,0,7,Bay City,1,-96.344868,28.84842072
73043,Coast,WHARTON 1 0,500.0,1.02103,510.514,-24.84,,,,,,0,0,7,Bay City,1,-96.0503,29.27052953
73053,Coast,WHARTON 1 1,230.0,1.01744,234.011,-28.93,,,,,,0,0,7,Bay City,1,-96.0323,29.27523994
73063,Coast,WHARTON 1 2,115.0,1.00565,115.649,-33.46,7.69,2.18,,,,0,0,7,Bay City,1,-96.0323,29.26110802
73073,Coast,WHARTON 1 3,24.0,1.0315,24.756,-23.71,,,96.41,49.21,,0,0,7,Bay City,1,-96.0557,29.2735128
73083,Coast,WHARTON 1 4,24.0,1.03089,24.741,-23.77,,,96.41,49.21,,0,0,7,Bay City,1,-96.0557,29.27037249
73093,Coast,WHARTON 1 5,24.0,1.02103,24.505,-24.84,,,0.0,0.0,,0,0,7,Bay City,1,-96.0557,29.26723208
73103,Coast,WHARTON 1 6,24.0,1.039,24.936,-22.88,,,96.41,49.21,,0,0,7,Bay City,1,-96.0557,29.26409158
73113,Coast,WHARTON 1 7,24.0,1.03233,24.776,-23.62,,,192.83,98.42,,0,0,7,Bay City,1,-96.0557,29.26095098
73123,Coast,LAKE JACKSON 0,230.0,1.02285,235.256,-29.22,,,,,,0,0,7,Galveston,2,-95.465043,29.0394486
73133,Coast,LAKE JACKSON 1,115.0,1.00368,115.423,-32.86,86.22,24.43,,,,0,0,7,Galveston,2,-95.454243,29.0394486
73143,Coast,BELLVILLE 0,115.0,0.98013,112.715,-40.59,28.76,8.15,,,,0,0,7,Spring,5,-96.243942,29.97776228
73153,Coast,KATY 4 0,115.0,1.00412,115.474,-40.26,69.31,19.64,,,,0,0,7,Houston,3,-95.827856,29.84697023
73163,Coast,HOUSTON 38 0,115.0,0.98489,113.262,-37.77,63.23,17.92,,,,0,0,7,Houston,3,-95.383263,29.60501612
73173,Coast,FRIENDSWOOD 0,115.0,0.99273,114.163,-35.69,142.91,40.49,,,,0,0,7,East Houston,4,-95.188533,29.50818158
73183,Coast,HOUSTON 17 0,115.0,0.98173,112.899,-38.0,112.16,31.78,,,,0,0,7,East Houston,4,-95.265339,29.61603854
73193,Coast,HOUSTON 66 0,115.0,0.98428,113.192,-39.85,30.19,8.55,,,,0,0,7,Spring,5,-95.484762,30.00207493
73203,Coast,FREEPORT 1 0,500.0,1.03433,517.165,-27.49,,,,,,0,0,7,Galveston,2,-95.324,28.96602749
73213,Coast,FREEPORT 1 1,230.0,1.0269,236.188,-28.79,,,,,,0,0,7,Galveston,2,-95.306,28.97075187
73223,Coast,FREEPORT 1 2,115.0,1.01341,116.542,-32.1,,,,,,0,0,7,Galveston,2,-95.306,28.96287777
73233,Coast,FREEPORT 1 3,13.8,1.03157,14.236,-27.05,,,37.82,-13.82,,0,0,7,Galveston,2,-95.3294,28.96901962
73243,Coast,FREEPORT 1 4,13.8,1.03053,14.221,-26.9,,,37.82,-13.82,,0,0,7,Galveston,2,-95.3294,28.96587
73253,Coast,FREEPORT 1 5,13.8,1.0305,14.221,-26.9,,,37.82,-13.82,,0,0,7,Galveston,2,-95.3294,28.96272028
73263,Coast,FREEPORT 1 6,13.8,1.03249,14.248,-27.2,,,37.82,-13.82,,0,0,7,Galveston,2,-95.3294,28.95957046
73273,Coast,NEWGULF 0,230.0,1.02026,234.659,-29.49,,,,,,0,0,7,Bay City,1,-95.8817,29.25290746
73283,Coast,NEWGULF 1,115.0,1.0135,116.552,-31.16,,,,,,0,0,7,Bay City,1,-95.8637,29.2560483
73293,Coast,NEWGULF 2,13.8,1.04,14.352,-28.71,,,30.97,42.25,,0,0,7,Bay City,1,-95.8871,29.24960946
73303,Coast,HOUSTON 60 0,115.0,0.98861,113.691,-39.0,196.05,55.55,,,,0,0,7,Houston,3,-95.457305,29.69839034
73313,Coast,PASADENA 1 0,500.0,1.02609,513.043,-26.86,,,,,,0,0,7,East Houston,4,-95.203078,29.71770542
73323,Coast,PASADENA 1 1,230.0,1.01324,233.045,-29.74,,,,,,0,0,7,East Houston,4,-95.195878,29.71770542
73333,Coast,PASADENA 1 2,115.0,0.9967,114.62,-35.37,29.21,8.27,,,,0,0,7,East Houston,4,-95.203078,29.70957614
73343,Coast,PASADENA 1 3,20.0,1.02609,20.522,-26.86,,,0.0,0.0,,0,0,7,East Houston,4,-95.205238,29.71639227
73353,Coast,PASADENA 1 4,20.0,1.04,20.8,-26.19,,,137.81,153.88,,0,0,7,East Houston,4,-95.205238,29.71514164
73363,Coast,STAFFORD 0,115.0,0.99882,114.864,-37.34,107.69,30.51,,,,0,0,7,Houston,3,-95.564368,29.61429535
73373,Coast,EDNA 0,115.0,1.0024,115.276,-37.29,24.56,6.96,,,,0,0,7,Victoria,6,-96.680715,29.03139874
73383,Coast,HOUSTON 21 0,115.0,0.98803,113.623,-37.88,109.2,30.94,,,,0,0,7,East Houston,4,-95.300559,29.68061685
73393,Coast,NEEDVILLE 0,115.0,0.99902,114.887,-33.23,32.04,9.08,,,,0,0,7,Bay City,1,-95.803411,29.37881864
73403,Coast,SEALY 0,115.0,0.97934,112.624,-40.85,38.64,10.95,,,,0,0,7,Houston,3,-96.098713,29.78421304
73413,Coast,KATY 3 0,500.0,1.01732,508.659,-27.5,,,,,,0,0,7,Houston,3,-95.825251,29.73687896
73423,Coast,KATY 3 1,230.0,1.00596,231.372,-32.76,,,,,,0,0,7,Houston,3,-95.820931,29.73625378
73433,Coast,KATY 3 2,115.0,0.97878,112.56,-38.05,184.8,52.36,,,,0,0,7,Houston,3,-95.825251,29.73312778
73443,Coast,HOUSTON 37 0,115.0,0.97973,112.669,-40.41,101.41,28.73,,,,0,0,7,Houston,3,-95.378584,29.85502555
73453,Coast,HOUSTON 19 0,115.0,0.98985,113.833,-37.29,73.37,20.79,,,,0,0,7,East Houston,4,-95.27303,29.63887701
73463,Coast,THOMPSONS 0,500.0,1.03235,516.176,-24.13,,,,,,0,0,7,Houston,3,-95.6239,29.47089083
73473,Coast,THOMPSONS 1,230.0,1.01982,234.56,-27.88,,,,,,0,0,7,Houston,3,-95.6167,29.47778578
73483,Coast,THOMPSONS 2,115.0,1.00969,116.114,-31.54,,,,,,0,0,7,Houston,3,-95.6167,29.47214448
73493,Coast,THOMPSONS 3,13.8,1.04,14.352,-23.2,,,312.95,139.37,,0,0,7,Houston,3,-95.62606,29.4770963
73503,Coast,THOMPSONS 4,13.8,1.04,14.352,-21.89,,,312.95,60.08,,0,0,7,Houston,3,-95.62606,29.4758427
73513,Coast,THOMPSONS 5,13.8,1.04,14.352,-21.16,,,312.95,47.25,,0,0,7,Houston,3,-95.62606,29.47458908
73523,Coast,THOMPSONS 6,13.8,1.04,14.352,-21.37,,,312.95,49.14,,0,0,7,Houston,3,-95.62606,29.47333544
73533,Coast,THOMPSONS 7,13.8,1.04,14.352,-20.32,,,594.84,76.49,,0,0,7,Houston,3,-95.62606,29.4720818
73543,Coast,THOMPSONS 8,13.8,1.04,14.352,-22.02,,,591.07,124.13,,0,0,7,Houston,3,-95.62606,29.47082813
73553,Coast,THOMPSONS 9,13.8,1.04,14.352,-22.0,,,591.07,123.23,,0,0,7,Houston,3,-95.62606,29.46957445
73563,Coast,THOMPSONS 10,13.8,1.04,14.352,-22.22,,,591.02,128.79,,0,0,7,Houston,3,-95.62606,29.46832075
73573,Coast,THOMPSONS 11,13.8,1.0357,14.293,-23.78,,,16.25,8.3,,0,0,7,Houston,3,-95.62606,29.46706704
73583,Coast,THOMPSONS 12,13.8,1.04,14.352,-21.58,,,224.57,39.17,,0,0,7,Houston,3,-95.62606,29.46581331
73593,Coast,THOMPSONS 13,13.8,1.04,14.352,-23.05,,,224.57,86.67,,0,0,7,Houston,3,-95.62606,29.46455957
73603,Coast,THOMPSONS 14,13.8,1.04,14.352,-22.32,,,224.57,52.95,,0,0,7,Houston,3,-95.62606,29.46330581
73613,Coast,THOMPSONS 15,13.8,1.04,14.352,-22.79,,,102.41,32.4,,0,0,7,Houston,3,-95.62606,29.46205204
73623,Coast,HOUSTON 61 0,115.0,0.98343,113.095,-39.64,56.02,15.87,,,,0,0,7,Houston,3,-95.472548,29.74257582
73633,Coast,GALVESTON 3 0,115.0,0.99717,114.675,-35.64,26.59,7.53,,,,0,0,7,Galveston,2,-94.915652,29.24374291
73643,Coast,EAST BERNARD 0,115.0,0.98132,112.852,-38.81,14.27,4.04,,,,0,0,7,Bay City,1,-96.209695,29.51281979
73653,Coast,HOUSTON 20 0,115.0,0.99051,113.909,-38.77,80.97,22.94,,,,0,0,7,East Houston,4,-95.29638,29.85441448
73663,Coast,CHANNELVIEW 1 0,500.0,1.02975,514.873,-25.49,,,,,,0,0,7,East Houston,4,-95.10053,29.80547971
73673,Coast,CHANNELVIEW 1 1,230.0,1.01432,233.295,-29.94,,,,,,0,0,7,East Houston,4,-95.09333,29.81047763
73683,Coast,CHANNELVIEW 1 2,115.0,1.00194,115.223,-34.64,,,,,,0,0,7,East Houston,4,-95.09333,29.80235587
73693,Coast,CHANNELVIEW 1 3,18.0,1.04,18.72,-23.64,,,106.97,32.85,,0,0,7,East Houston,4,-95.10269,29.81041516
73703,Coast,CHANNELVIEW 1 4,18.0,1.04,18.72,-23.14,,,106.97,26.39,,0,0,7,East Houston,4,-95.10269,29.8091657
73713,Coast,CHANNELVIEW 1 5,18.0,1.04,18.72,-23.55,,,106.97,31.59,,0,0,7,East Houston,4,-95.10269,29.80791622
73723,Coast,CHANNELVIEW 1 6,18.0,1.04,18.72,-23.69,,,106.97,33.74,,0,0,7,East Houston,4,-95.10269,29.80666673
73733,Coast,CHANNELVIEW 1 7,18.0,1.03602,18.648,-24.81,,,106.97,54.6,,0,0,7,East Houston,4,-95.10269,29.80541722
73743,Coast,CHANNELVIEW 1 8,18.0,1.04,18.72,-24.04,,,106.97,41.49,,0,0,7,East Houston,4,-95.10269,29.8041677
73753,Coast,CHANNELVIEW 1 9,18.0,1.04,18.72,-22.84,,,183.15,40.55,,0,0,7,East Houston,4,-95.10269,29.80291816
73763,Coast,CHANNELVIEW 1 10,18.0,1.04,18.72,-23.05,,,183.15,44.01,,0,0,7,East Houston,4,-95.10269,29.80166861
73773,Coast,CHANNELVIEW 1 11,18.0,1.04,18.72,-23.64,,,183.15,56.14,,0,0,7,East Houston,4,-95.10269,29.80041904
73783,Coast,CHANNELVIEW 1 12,18.0,1.04,18.72,-23.16,,,183.15,45.67,,0,0,7,East Houston,4,-95.10269,29.79916945
73793,Coast,CHANNELVIEW 1 13,18.0,1.04,18.72,-23.34,,,183.15,49.27,,0,0,7,East Houston,4,-95.10269,29.79791985
73803,Coast,FREEPORT 3 0,115.0,1.00523,115.601,-33.25,52.24,14.8,,,,0,0,7,Galveston,2,-95.269251,29.01177362
73813,Coast,HOUSTON 15 0,115.0,0.99124,113.993,-39.57,94.75,26.85,,,,0,0,7,East Houston,4,-95.250476,29.84800766
73823,Coast,HOUSTON 31 0,115.0,0.98511,113.287,-38.34,78.13,22.14,,,,0,0,7,Houston,3,-95.3533,29.69280103
73833,Coast,ROSHARON 0,115.0,0.99253,114.141,-34.05,85.59,24.25,,,,0,0,7,Galveston,2,-95.466368,29.37638277
73843,Coast,HOUSTON 44 0,115.0,0.98442,113.208,-39.15,66.87,18.95,,,,0,0,7,Houston,3,-95.401313,29.67587114
73853,Coast,HOUSTON 75 0,115.0,0.9855,113.332,-40.43,135.24,38.32,,,,0,0,7,Houston,3,-95.523499,29.86958028
73863,Coast,HOUSTON 71 0,115.0,0.9896,113.804,-39.3,111.8,31.68,,,,0,0,7,Houston,3,-95.512125,29.68169191
73873,Coast,HUMBLE 1 0,115.0,0.97987,112.685,-39.68,160.73,45.54,,,,0,0,7,East Houston,4,-95.173899,29.9895103
73883,Coast,HOUSTON 68 0,115.0,0.99223,114.107,-39.97,125.97,35.69,,,,0,0,7,Houston,3,-95.48805,29.79187239
73893,Coast,WILLIS 1 0,500.0,1.0308,515.401,-34.57,,,541.28,276.29,,0,0,7,Spring,5,-95.5106,30.42628781
73903,Coast,WILLIS 1 1,230.0,1.01996,234.591,-37.3,,,,,,0,0,7,Spring,5,-95.4998,30.42473569
73913,Coast,WILLIS 1 2,115.0,1.00444,115.511,-39.19,42.84,12.14,,,,0,0,7,Spring,5,-95.5106,30.41697473
73923,Coast,BAYTOWN 4 0,115.0,1.00535,115.616,-34.97,52.03,14.74,,,,0,0,7,East Houston,4,-94.861724,29.86732251
73933,Coast,VAN VLECK 0,115.0,0.99634,114.579,-34.42,7.31,2.07,,,,0,0,7,Bay City,1,-95.93209,29.12323483
73943,Coast,HUFFMAN 0,115.0,0.98289,113.032,-38.53,37.41,10.6,,,,0,0,7,East Houston,4,-95.095258,30.05818275
73953,Coast,HOUSTON 53 0,115.0,0.99081,113.943,-39.93,70.42,19.95,,,,0,0,7,Houston,3,-95.432366,29.84744671
73963,Coast,HOUSTON 91 0,115.0,0.98491,113.265,-39.12,25.49,7.22,,,,0,0,7,Houston,3,-95.677692,29.76303498
73973,Coast,ROSENBERG 0,115.0,1.01176,116.353,-39.99,105.72,29.95,,,102.37,0,0,7,Houston,3,-95.858106,29.54464579
73983,Coast,PASADENA 5 0,115.0,0.99647,114.594,-36.0,73.59,20.85,,,,0,0,7,East Houston,4,-95.18618,29.6422842
73993,Coast,HOUSTON 45 0,115.0,0.99299,114.194,-37.71,56.83,16.1,,,,0,0,7,Houston,3,-95.427498,29.75164967
74003,Coast,HOUSTON 6 0,500.0,1.02587,512.937,-26.1,,,875.95,-97.49,,0,0,7,East Houston,4,-95.215109,29.81657898
74013,Coast,HOUSTON 6 1,230.0,1.01604,233.69,-29.21,,,,,,0,0,7,East Houston,4,-95.210789,29.81720366
74023,Coast,HOUSTON 6 2,115.0,1.00469,115.539,-33.9,,,,,,0,0,7,East Houston,4,-95.210789,29.81220606
74033,Coast,PASADENA 4 0,115.0,0.996,114.54,-35.57,69.67,19.74,,,,0,0,7,East Houston,4,-95.136715,29.63813469
74043,Coast,HOUSTON 57 0,115.0,0.9813,112.849,-40.85,177.73,50.36,,,,0,0,7,Spring,5,-95.443009,29.94639045
74053,Coast,GALVESTON 2 0,115.0,1.00823,115.947,-34.44,53.26,15.09,,,,0,0,7,Galveston,2,-94.82429,29.267197
74063,Coast,POINT COMFORT 1 0,500.0,1.02012,510.058,-29.01,,,372.06,189.91,,0,0,7,Victoria,6,-96.549197,28.62901269
74073,Coast,POINT COMFORT 1 1,230.0,1.01788,234.111,-30.09,,,,,,0,0,7,Victoria,6,-96.538397,28.63059261
74083,Coast,POINT COMFORT 1 2,115.0,0.99812,114.783,-33.23,53.66,15.2,,,,0,0,7,Victoria,6,-96.538397,28.62111273
74093,Coast,KATY 2 0,230.0,1.00457,231.051,-33.39,,,,,,0,0,7,Houston,3,-95.737823,29.73817917
74103,Coast,KATY 2 1,115.0,0.98814,113.636,-38.19,215.67,61.11,,,,0,0,7,Houston,3,-95.733503,29.74005468
74113,Coast,SPRING 3 0,115.0,0.98756,113.569,-41.45,69.41,19.67,,,,0,0,7,Spring,5,-95.46476,30.13199047
74123,Coast,DANBURY 0,115.0,0.99753,114.716,-34.44,8.59,2.43,,,,0,0,7,Galveston,2,-95.310719,29.2265014
74133,Coast,WHARTON 2 0,115.0,0.99814,114.786,-35.48,42.91,12.16,,,,0,0,7,Bay City,1,-96.182821,29.33340512
74143,Coast,VICTORIA 1 0,500.0,1.02198,510.992,-32.1,,,102.11,52.12,,0,0,7,Victoria,6,-96.945214,28.66403275
74153,Coast,VICTORIA 1 1,230.0,1.01634,233.758,-32.55,,,,,,0,0,7,Victoria,6,-96.934414,28.66561214
74163,Coast,VICTORIA 1 2,115.0,1.00985,116.133,-34.74,,,,,,0,0,7,Victoria,6,-96.934414,28.65771494
74173,Coast,HOUSTON 64 0,115.0,0.99904,114.889,-38.87,97.88,27.73,,,,0,0,7,Houston,3,-95.475772,29.66908313
74183,Coast,HOUSTON 65 0,115.0,1.00008,115.009,-38.44,48.22,13.66,,,,0,0,7,Houston,3,-95.48255,29.61510268
74193,Coast,LA PORTE 0,115.0,1.0,115.0,-33.7,107.0,30.32,175.91,24.24,,0,0,7,East Houston,4,-95.037022,29.68795786
74203,Coast,MAGNOLIA 1 0,230.0,1.00335,230.771,-36.81,,,,,,0,0,7,Spring,5,-95.642894,30.21188051
74213,Coast,MAGNOLIA 1 1,115.0,0.98737,113.548,-41.55,90.64,25.68,,,,0,0,7,Spring,5,-95.638574,30.21250271
74223,Coast,ALVIN 0,500.0,1.04,520.0,-27.55,,,458.53,504.66,,0,0,7,Galveston,2,-95.18288,29.41747429
74233,Coast,ALVIN 1,230.0,1.02006,234.615,-30.32,,,,,,0,0,7,Galveston,2,-95.17856,29.41998292
74243,Coast,ALVIN 2,115.0,1.00102,115.117,-34.39,139.88,39.63,,,,0,0,7,Galveston,2,-95.17856,29.41308403
74253,Coast,HOUSTON 86 0,115.0,0.98196,112.925,-41.05,105.98,30.03,,,,0,0,7,Houston,3,-95.599642,29.92218791
74263,Coast,BRAZORIA 0,115.0,0.98773,113.589,-33.24,41.8,11.84,,,,0,0,7,Galveston,2,-95.549277,28.95112208
74273,Coast,HOUSTON 87 0,115.0,0.98162,112.886,-40.75,156.45,44.33,,,,0,0,7,Houston,3,-95.611784,29.74523207
74283,Coast,FREEPORT 2 0,500.0,1.04,520.0,-27.61,,,288.66,251.44,,0,0,7,Galveston,2,-95.396681,28.97396864
74293,Coast,FREEPORT 2 1,230.0,1.02752,236.33,-28.55,,,,,,0,0,7,Galveston,2,-95.385881,28.98184189
74303,Coast,FREEPORT 2 2,115.0,1.00704,115.81,-32.34,46.92,13.29,,,,0,0,7,Galveston,2,-95.385881,28.9723939
74313,Coast,CONROE 6 0,115.0,0.99015,113.867,-40.37,35.57,10.08,,,,0,0,7,Spring,5,-95.492081,30.22886837
74323,Coast,MADISONVILLE 0,115.0,1.00107,115.123,-59.95,22.94,6.5,,,,0,0,7,Spring,5,-95.896344,30.94286585
80013,East,NORMANGEE 0,115.0,1.01541,116.772,-57.86,10.82,3.07,,,,0,0,8,Aggieland,7,-96.13019,31.12319703
80023,East,ARP 0,115.0,1.00709,115.816,-71.03,11.81,3.35,,,,0,0,8,Tyler,8,-95.068715,32.25840745
80033,East,CENTERVILLE 0,115.0,1.02,117.3,-59.23,11.99,3.4,,,36.05,0,0,8,Aggieland,7,-95.925344,31.12720742
80043,East,LUFKIN 3 0,230.0,1.01616,233.717,-58.63,,,,,,0,0,8,Tyler,8,-94.81537,31.33155839
80053,East,LUFKIN 3 1,115.0,1.02,117.3,-59.87,102.01,28.9,,,138.65,0,0,8,Tyler,8,-94.80457,31.32848333
80063,East,FLINT 0,115.0,1.02,117.3,-68.01,37.4,10.6,,,73.52,0,0,8,Tyler,8,-95.404415,32.2091875
80073,East,BULLARD 0,115.0,1.0046,115.529,-68.97,30.07,8.52,,,,0,0,8,Tyler,8,-95.338503,32.10359191
80083,East,CHANDLER 0,115.0,0.97937,112.627,-71.77,39.22,11.11,,,,0,0,8,Tyler,8,-95.512442,32.26230384
80093,East,PLANTERSVILLE 0,115.0,0.99047,113.904,-43.35,9.81,2.78,,,,0,0,8,Aggieland,7,-95.84639,30.31266769
80103,East,MARQUEZ 0,115.0,1.01459,116.677,-56.59,5.39,1.53,,,,0,0,8,Aggieland,7,-96.22028,31.22510789
80113,East,TENNESSEE COLONY 0,115.0,0.99942,114.934,-61.91,27.25,7.72,,,,0,0,8,Aggieland,7,-95.971743,31.92131606
80123,East,ANDERSON 0,115.0,1.00853,115.981,-42.54,7.6,2.15,,,,0,0,8,Aggieland,7,-96.002435,30.51868364
80133,East,MINEOLA 0,115.0,0.99606,114.547,-72.26,60.03,17.01,,,49.61,0,0,8,Tyler,8,-95.415745,32.8058422
80143,East,LOVELADY 0,115.0,0.98935,113.775,-64.69,15.15,4.29,,,,0,0,8,Aggieland,7,-95.490937,31.08311813
80153,East,HUNTINGTON 0,115.0,0.99897,114.882,-64.44,23.93,6.78,,,,0,0,8,Tyler,8,-94.500986,31.2212756
80163,East,BRYAN 4 0,115.0,1.02,117.3,-48.02,69.86,19.79,,,58.56,0,0,8,Aggieland,7,-96.313612,30.65196143
80173,East,FRANKSTON 0,115.0,0.99699,114.654,-69.15,18.44,5.22,,,,0,0,8,Tyler,8,-95.409796,32.02678322
80183,East,TYLER 4 0,230.0,1.01498,233.446,-64.59,,,,,,0,0,8,Tyler,8,-95.291423,32.31280993
80193,East,TYLER 4 1,115.0,1.02,117.3,-68.93,103.12,29.22,,,166.46,0,0,8,Tyler,8,-95.280623,32.30976737
80203,East,BEN WHEELER 0,115.0,0.98484,113.257,-71.24,17.35,4.92,,,,0,0,8,Tyler,8,-95.652983,32.41582264
80213,East,GARRISON 0,115.0,1.01293,116.487,-64.21,10.73,3.04,,,,0,0,8,Tyler,8,-94.511617,31.80861298
80223,East,ETOILE 0,115.0,1.01751,117.013,-65.03,6.89,1.95,,,17.27,0,0,8,Tyler,8,-94.358277,31.45609962
80233,East,LUFKIN 1 0,115.0,1.01325,116.523,-61.23,,,,,,0,0,8,Tyler,8,-94.734611,31.35199944
80243,East,LUFKIN 1 1,13.8,1.01499,14.007,-57.77,,,33.0,0.0,,0,0,8,Tyler,8,-94.740011,31.3456968
80253,East,PALESTINE 1 0,115.0,1.01987,117.285,-67.42,50.76,14.38,,,53.27,0,0,8,Tyler,8,-95.475612,31.85252407
80263,East,LINDALE 0,115.0,0.98498,113.273,-72.65,55.08,15.61,,,,0,0,8,Tyler,8,-95.426716,32.52879176
80273,East,WHITEHOUSE 0,115.0,1.01193,116.372,-68.54,39.38,11.16,,,,0,0,8,Tyler,8,-95.211644,32.21243983
80283,East,OVERTON 0,115.0,0.99707,114.663,-72.11,24.06,6.82,,,,0,0,8,Tyler,8,-94.927535,32.24120472
80293,East,GRAND SALINE 0,115.0,0.98085,112.798,-72.14,25.65,7.27,,,,0,0,8,Tyler,8,-95.678531,32.63747879
80303,East,SHIRO 0,500.0,1.02569,512.843,-36.85,,,,,,0,0,8,Aggieland,7,-95.8998,30.57690421
80313,East,SHIRO 1,230.0,1.0214,234.923,-37.72,,,,,,0,0,8,Aggieland,7,-95.8818,30.58310282
80323,East,SHIRO 2,115.0,1.01322,116.521,-41.74,77.96,22.09,,,,0,0,8,Aggieland,7,-95.8818,30.57225497
80333,East,SHIRO 3,13.8,1.02569,14.154,-36.85,,,0.0,0.0,,0,0,8,Aggieland,7,-95.9052,30.57829892
80343,East,SHIRO 4,13.8,1.02569,14.154,-36.85,,,0.0,0.0,,0,0,8,Aggieland,7,-95.9052,30.5751995
80353,East,SHIRO 5,13.8,1.02569,14.154,-36.85,,,0.0,0.0,,0,0,8,Aggieland,7,-95.9052,30.57209999
80363,East,SHIRO 6,13.8,1.02569,14.154,-36.85,,,0.0,0.0,,0,0,8,Aggieland,7,-95.9052,30.56900037
80373,East,MIDWAY 0,115.0,0.9937,114.276,-62.13,11.29,3.2,,,,0,0,8,Aggieland,7,-95.706509,30.95025922
80383,East,SULPHUR SPRINGS 0,115.0,0.99254,114.142,-64.48,73.15,20.73,,,,0,0,8,Tyler,8,-95.599219,33.15743129
80393,East,VAN 0,115.0,0.99064,113.923,-72.02,12.61,3.57,,,,0,0,8,Tyler,8,-95.634977,32.52606348
80403,East,MURCHISON 0,115.0,0.98593,113.382,-68.68,18.09,5.13,,,,0,0,8,Tyler,8,-95.634712,32.14636547
80413,East,NACOGDOCHES 2 0,115.0,1.0118,116.356,-66.51,52.77,14.95,,,51.19,0,0,8,Tyler,8,-94.619596,31.7141421
80423,East,DIBOLL 0,115.0,0.99155,114.028,-64.94,27.31,7.74,,,,0,0,8,Tyler,8,-94.749734,31.17769334
80433,East,FAIRFIELD 1 0,500.0,1.01491,507.455,-54.87,,,,,,0,0,8,Aggieland,7,-96.0951,31.87235856
80443,East,FAIRFIELD 1 1,230.0,1.01233,232.836,-57.06,,,,,,0,0,8,Aggieland,7,-96.0771,31.88152973
80453,East,FAIRFIELD 1 2,115.0,1.00869,116.0,-60.25,,,,,,0,0,8,Aggieland,7,-96.0771,31.86930128
80463,East,FAIRFIELD 1 3,18.0,1.0123,18.221,-53.56,,,172.19,-19.17,,0,0,8,Aggieland,7,-96.1005,31.87679139
80473,East,FAIRFIELD 1 4,18.0,1.01491,18.268,-54.87,,,0.0,0.0,,0,0,8,Aggieland,7,-96.1005,31.87373427
80483,East,FAIRFIELD 1 5,18.0,1.03765,18.678,-52.37,,,172.19,87.89,,0,0,8,Aggieland,7,-96.1005,31.87067705
80493,East,FAIRFIELD 1 6,18.0,1.01337,18.241,-54.0,,,172.19,-19.17,,0,0,8,Aggieland,7,-96.1005,31.86761973
80503,East,FAIRFIELD 1 7,18.0,1.01491,18.268,-54.87,,,0.0,0.0,,0,0,8,Aggieland,7,-96.1005,31.86456231
